date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:02:44	9719/9719	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:02:43%20GMT	https://static.wixstatic.com/media/30f7f1_c93e06b8f9504a1da2620deea5ac1e13~mv2.png/v1/fill/w_169,h_73,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/logo.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_c93e06b8f9504a1da2620deea5ac1e13_mv2.png/v1/fill/w_169,h_73,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/logo.png	(from https://www.poundhoundsresq.org/collaborations)
23:02:45	32460/32460	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:02:43%20GMT	https://static.wixstatic.com/media/2dc4bd_2e27f83fbe8e45f5a05cb9f739bbeaf3~mv2.png/v1/fill/w_140,h_137,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2dc4bd_2e27f83fbe8e45f5a05cb9f739bbeaf3~mv2.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_2e27f83fbe8e45f5a05cb9f739bbeaf3_mv2.png/v1/fill/w_140,h_137,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2dc4bd_2e27f83fbe8e45f5a05cb9f739bbeaf3_mv2.png	(from https://www.poundhoundsresq.org/collaborations)
23:02:46	42157/42157	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:02:44%20GMT	https://static.wixstatic.com/media/2dc4bd_66bbe19de6904a8fa02ca84c77d1ff13~mv2.png/v1/fill/w_150,h_150,al_c,lg_1,q_85,blur_3,enc_auto/2dc4bd_66bbe19de6904a8fa02ca84c77d1ff13~mv2.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_66bbe19de6904a8fa02ca84c77d1ff13_mv2.png/v1/fill/w_150,h_150,al_c,lg_1,q_85,blur_3,enc_auto/2dc4bd_66bbe19de6904a8fa02ca84c77d1ff13_mv2.png	(from https://www.poundhoundsresq.org/collaborations)
23:02:47	2728/2728	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:46%20GMT	https://static.wixstatic.com/media/2dc4bd_9371507acfdf4fd49baf45bd701f310c~mv2.jpg/v1/fill/w_150,h_150,al_c,lg_1,q_80,blur_3,enc_auto/2dc4bd_9371507acfdf4fd49baf45bd701f310c~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_9371507acfdf4fd49baf45bd701f310c_mv2.jpg/v1/fill/w_150,h_150,al_c,lg_1,q_80,blur_3,enc_auto/2dc4bd_9371507acfdf4fd49baf45bd701f310c_mv2.jpg	(from https://www.poundhoundsresq.org/collaborations)
23:02:48	12188/12188	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:02:47%20GMT	https://static.wixstatic.com/media/2dc4bd_8716bff809d646218c4ce05ce28d8a67~mv2.png/v1/fill/w_138,h_141,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2dc4bd_8716bff809d646218c4ce05ce28d8a67~mv2.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_8716bff809d646218c4ce05ce28d8a67_mv2.png/v1/fill/w_138,h_141,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2dc4bd_8716bff809d646218c4ce05ce28d8a67_mv2.png	(from https://www.poundhoundsresq.org/collaborations)
23:02:49	4419/4419	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:48%20GMT	https://static.wixstatic.com/media/2dc4bd_ded5df10d9bb4ed1a0d30c35bcf3f6da~mv2.jpg/v1/fill/w_143,h_143,al_c,lg_1,q_80,blur_3,enc_auto/2dc4bd_ded5df10d9bb4ed1a0d30c35bcf3f6da~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_ded5df10d9bb4ed1a0d30c35bcf3f6da_mv2.jpg/v1/fill/w_143,h_143,al_c,lg_1,q_80,blur_3,enc_auto/2dc4bd_ded5df10d9bb4ed1a0d30c35bcf3f6da_mv2.jpg	(from https://www.poundhoundsresq.org/collaborations)
23:02:49	13755/13755	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:02:48%20GMT	https://static.wixstatic.com/media/2dc4bd_76bd155c9bed4456867d0e2bdbaed743~mv2.png/v1/crop/x_3,y_11,w_131,h_131/fill/w_126,h_126,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/2dc4bd_76bd155c9bed4456867d0e2bdbaed743~mv2.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_76bd155c9bed4456867d0e2bdbaed743_mv2.png/v1/crop/x_3,y_11,w_131,h_131/fill/w_126,h_126,al_c,q_85,usm_0.66_1.00_0.01,blur_3/2dc4bd_76bd155c9bed4456867d0e2bdbaed743_mv2.6e.del	(from https://www.poundhoundsresq.org/collaborations)
23:02:51	4093/4093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:49%20GMT	https://static.wixstatic.com/media/2dc4bd_bfbfb1b9610d4d89b4eaa00c160bb45d~mv2.jpg/v1/fill/w_144,h_144,al_c,lg_1,q_80,blur_3,enc_auto/2dc4bd_bfbfb1b9610d4d89b4eaa00c160bb45d~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_bfbfb1b9610d4d89b4eaa00c160bb45d_mv2.jpg/v1/fill/w_144,h_144,al_c,lg_1,q_80,blur_3,enc_auto/2dc4bd_bfbfb1b9610d4d89b4eaa00c160bb45d_mv2.jpg	(from https://www.poundhoundsresq.org/collaborations)
23:02:52	3574/3574	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:51%20GMT	https://static.wixstatic.com/media/2dc4bd_b9e7b7570d7148ce93b14cf4cf5ab21d~mv2.jpg/v1/fill/w_142,h_142,al_c,q_80,blur_3,enc_auto/2dc4bd_b9e7b7570d7148ce93b14cf4cf5ab21d~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_b9e7b7570d7148ce93b14cf4cf5ab21d_mv2.jpg/v1/fill/w_142,h_142,al_c,q_80,blur_3,enc_auto/2dc4bd_b9e7b7570d7148ce93b14cf4cf5ab21d_mv2.jpg	(from https://www.poundhoundsresq.org/collaborations)
23:02:53	3664/3664	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:52%20GMT	https://static.wixstatic.com/media/30f7f1_c3f420c89cc74676895d100db52204f9~mv2.jpg/v1/crop/x_0,y_0,w_277,h_277/fill/w_150,h_150,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/BPF%20Logo.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_c3f420c89cc74676895d100db52204f9_mv2.jpg/v1/crop/x_0,y_0,w_277,h_277/fill/w_150,h_150,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/BPF%20Logo.jpg	(from https://www.poundhoundsresq.org/collaborations)
23:02:54	3410/3410	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:52%20GMT	https://static.wixstatic.com/media/2dc4bd_6660f875a9e34aa399cad9425e63e819~mv2.jpg/v1/fill/w_150,h_150,al_c,lg_1,q_80,blur_3,enc_auto/2dc4bd_6660f875a9e34aa399cad9425e63e819~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_6660f875a9e34aa399cad9425e63e819_mv2.jpg/v1/fill/w_150,h_150,al_c,lg_1,q_80,blur_3,enc_auto/2dc4bd_6660f875a9e34aa399cad9425e63e819_mv2.jpg	(from https://www.poundhoundsresq.org/collaborations)
23:02:55	38679/38679	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:02:53%20GMT	https://static.wixstatic.com/media/30f7f1_167ceba6b45840909c541308ddb82fb7~mv2.png/v1/fill/w_149,h_124,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Badge--ProudParticipant300x250.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_167ceba6b45840909c541308ddb82fb7_mv2.png/v1/fill/w_149,h_124,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Badge--ProudParticipant300x250.png	(from https://www.poundhoundsresq.org/collaborations)
23:02:56	3244/3244	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:54%20GMT	https://static.wixstatic.com/media/2dc4bd_5c9717501e814ddb9535ab1c56aef771~mv2.jpg/v1/fill/w_142,h_142,al_c,q_80,blur_3,enc_auto/2dc4bd_5c9717501e814ddb9535ab1c56aef771~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_5c9717501e814ddb9535ab1c56aef771_mv2.jpg/v1/fill/w_142,h_142,al_c,q_80,blur_3,enc_auto/2dc4bd_5c9717501e814ddb9535ab1c56aef771_mv2.jpg	(from https://www.poundhoundsresq.org/collaborations)
23:03:01	1208985/1208985	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:02:56%20GMT	https://www.poundhoundsresq.org/product-page/decodeURIComponent(e	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/decodeURIComponent(e.html	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:02	2865/2865	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2022:03:01%20GMT	https://www.poundhoundsresq.org/product-page/sitemap.xml	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/sitemap.xml	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:05	1208517/1208517	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:03:01%20GMT	https://www.poundhoundsresq.org/product-page/robots.txt	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/robots.html	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:05	2865/2865	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Feb%202023%2022:03:02%20GMT	https://www.poundhoundsresq.org/product-page/feed.xml	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/feed.xml	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:10	680961/680961	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:03:06%20GMT	https://www.poundhoundsresq.org/home-1	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/home-1.html	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:12	88863/88863	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:10%20GMT	https://static.wixstatic.com/media/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:13	14993/14993	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:12%20GMT	https://static.wixstatic.com/media/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4~mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4_mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:14	86962/86962	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:12%20GMT	https://static.wixstatic.com/media/30f7f1_5860eac338f34b9e9425db2c49579311~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_5860eac338f34b9e9425db2c49579311~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_5860eac338f34b9e9425db2c49579311_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_5860eac338f34b9e9425db2c49579311_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:15	88863/88863	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:14%20GMT	https://static.wixstatic.com/media/30f7f1_25d75643341847a69db6b496acf5a16b~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_25d75643341847a69db6b496acf5a16b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_25d75643341847a69db6b496acf5a16b_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_25d75643341847a69db6b496acf5a16b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:16	82395/82395	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:15%20GMT	https://static.wixstatic.com/media/30f7f1_8a319310c891442da5618a361648351c~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_8a319310c891442da5618a361648351c~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_8a319310c891442da5618a361648351c_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_8a319310c891442da5618a361648351c_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:17	42440/42440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:16%20GMT	https://static.wixstatic.com/media/30f7f1_14f435d48abf4faca9f401e621b0b0a9~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_14f435d48abf4faca9f401e621b0b0a9~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_14f435d48abf4faca9f401e621b0b0a9_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_14f435d48abf4faca9f401e621b0b0a9_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:19	139067/139067	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:17%20GMT	https://static.wixstatic.com/media/30f7f1_8f8c9875efb3444daa081109128780c3~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_8f8c9875efb3444daa081109128780c3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_8f8c9875efb3444daa081109128780c3_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_8f8c9875efb3444daa081109128780c3_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:20	45938/45938	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:19%20GMT	https://static.wixstatic.com/media/30f7f1_0d6b233489cf4aeeadca91b0939083ae~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_0d6b233489cf4aeeadca91b0939083ae~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_0d6b233489cf4aeeadca91b0939083ae_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_0d6b233489cf4aeeadca91b0939083ae_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:21	122889/122889	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:20%20GMT	https://static.wixstatic.com/media/30f7f1_7876c30614f54343b791c01757dddc9f~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7876c30614f54343b791c01757dddc9f~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7876c30614f54343b791c01757dddc9f_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7876c30614f54343b791c01757dddc9f_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:22	39584/39584	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:21%20GMT	https://static.wixstatic.com/media/30f7f1_1663e08421e845d19596982d582b761d~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_1663e08421e845d19596982d582b761d~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_1663e08421e845d19596982d582b761d_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_1663e08421e845d19596982d582b761d_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:24	1118/1118	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:22%20GMT	https://static.wixstatic.com/media/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:26	1078/1078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:25%20GMT	https://static.wixstatic.com/media/30f7f1_5860eac338f34b9e9425db2c49579311~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_5860eac338f34b9e9425db2c49579311~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_5860eac338f34b9e9425db2c49579311_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_5860eac338f34b9e9425db2c49579311_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:27	1118/1118	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:26%20GMT	https://static.wixstatic.com/media/30f7f1_25d75643341847a69db6b496acf5a16b~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_25d75643341847a69db6b496acf5a16b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_25d75643341847a69db6b496acf5a16b_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_25d75643341847a69db6b496acf5a16b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:28	1151/1151	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:27%20GMT	https://static.wixstatic.com/media/30f7f1_8a319310c891442da5618a361648351c~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_8a319310c891442da5618a361648351c~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_8a319310c891442da5618a361648351c_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_8a319310c891442da5618a361648351c_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:29	909/909	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:28%20GMT	https://static.wixstatic.com/media/30f7f1_14f435d48abf4faca9f401e621b0b0a9~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_14f435d48abf4faca9f401e621b0b0a9~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_14f435d48abf4faca9f401e621b0b0a9_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_14f435d48abf4faca9f401e621b0b0a9_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:30	1189/1189	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:29%20GMT	https://static.wixstatic.com/media/30f7f1_8f8c9875efb3444daa081109128780c3~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_8f8c9875efb3444daa081109128780c3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_8f8c9875efb3444daa081109128780c3_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_8f8c9875efb3444daa081109128780c3_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:34	928/928	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:30%20GMT	https://static.wixstatic.com/media/30f7f1_0d6b233489cf4aeeadca91b0939083ae~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_0d6b233489cf4aeeadca91b0939083ae~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_0d6b233489cf4aeeadca91b0939083ae_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_0d6b233489cf4aeeadca91b0939083ae_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:37	1331/1331	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:36%20GMT	https://static.wixstatic.com/media/30f7f1_7876c30614f54343b791c01757dddc9f~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7876c30614f54343b791c01757dddc9f~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7876c30614f54343b791c01757dddc9f_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7876c30614f54343b791c01757dddc9f_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:38	993/993	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:36%20GMT	https://static.wixstatic.com/media/30f7f1_1663e08421e845d19596982d582b761d~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_1663e08421e845d19596982d582b761d~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_1663e08421e845d19596982d582b761d_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_1663e08421e845d19596982d582b761d_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-devil-bandana)
23:03:43	88701/88701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:41%20GMT	https://static.wixstatic.com/media/30f7f1_7e591c6f00d3480f88a9d29eac91228a~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7e591c6f00d3480f88a9d29eac91228a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7e591c6f00d3480f88a9d29eac91228a_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7e591c6f00d3480f88a9d29eac91228a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:44	15456/15456	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:43%20GMT	https://static.wixstatic.com/media/30f7f1_7e591c6f00d3480f88a9d29eac91228a~mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7e591c6f00d3480f88a9d29eac91228a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7e591c6f00d3480f88a9d29eac91228a_mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7e591c6f00d3480f88a9d29eac91228a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:45	87719/87719	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:44%20GMT	https://static.wixstatic.com/media/30f7f1_ff15d9ad1ed04a43ad04e2ea8ab2081b~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_ff15d9ad1ed04a43ad04e2ea8ab2081b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_ff15d9ad1ed04a43ad04e2ea8ab2081b_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_ff15d9ad1ed04a43ad04e2ea8ab2081b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:46	88701/88701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:45%20GMT	https://static.wixstatic.com/media/30f7f1_4e4e2c28064f4b7196466960db85e8f1~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_4e4e2c28064f4b7196466960db85e8f1~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_4e4e2c28064f4b7196466960db85e8f1_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_4e4e2c28064f4b7196466960db85e8f1_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:47	81408/81408	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:46%20GMT	https://static.wixstatic.com/media/30f7f1_34fb89352a294cd78289fdb9897783be~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_34fb89352a294cd78289fdb9897783be~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_34fb89352a294cd78289fdb9897783be_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_34fb89352a294cd78289fdb9897783be_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
